id,title,url,web_archive_id,first_keywords_auto,last_keywords_auto,first_summary_auto,last_summary_auto,first_date_parsed,last_date_parsed,alive,type1,type2,COVID (add yes/ no),group
2046,Helensburgh Advertiser : All LiveArgyll facilities in Helensburgh and beyond closed until further notice,http://www.helensburghadvertiser.co.uk/news/18315625.liveargyll-facilities-helensburgh-beyond-closed/,108260,"Helensburgh, Argyll, Bute, LiveArgyll, READ, leisure, Lomond, facilities","Helensburgh, Argyll, Bute, LiveArgyll, READ, leisure, Lomond, facilities","""Members that have made an annual upfront payment will receive a corresponding extension over and above their initial 12 months.","""Members that have made an annual upfront payment will receive a corresponding extension over and above their initial 12 months.",19/03/2020,19/03/2020,no,News,CORONAVIRUS,no,Media
2047,Helensburgh Advertiser : Hill House in Helensburgh closes as Covid-19 concern grows,http://www.helensburghadvertiser.co.uk/news/18315680.hill-house-helensburgh-closes-covid-19-concern-grows/,108261,"Hill, HELENSBURGH'S, House, READ, Helensburgh, public, visitors, NTS","Hill, HELENSBURGH'S, House, READ, Helensburgh, public, visitors, NTS","READ MORE: Managers' plea over refunds as Helensburgh's only cinema shuts its doors ""Events from March 20 will be cancelled to protect our visitors, supporters and team.","READ MORE: Managers' plea over refunds as Helensburgh's only cinema shuts its doors ""Events from March 20 will be cancelled to protect our visitors, supporters and team.",19/03/2020,19/03/2020,no,News,CORONAVIRUS,no,Media
2154,"Orcadian, The : NHS to move to emergency footing as non-urgent procedues are postponed",https://www.orcadian.co.uk/nhs-to-move-to-emergency-footing-as-non-urgent-procedues-are-postponed/,108396,"NHS, Scotland, Freeman, postponed, non-urgent, emergency, coronavirus, footing","NHS, Scotland, Freeman, postponed, non-urgent, emergency, coronavirus, footing",“That’s why we have asked boards to start scaling down non-urgent elective operations from now until further notice.,“That’s why we have asked boards to start scaling down non-urgent elective operations from now until further notice.,19/03/2020,19/03/2020,no,News,CORONAVIRUS,yes,Media
2162,"Orcadian, The : Tesco measures to include priority shopping hour for most vulnerable",https://www.orcadian.co.uk/tesco-measures-to-include-priority-shopping-hour-for-most-vulnerable/,108404,"Tesco, customers, stores, ensure, vulnerable, colleagues, measures, hour","Tesco, customers, stores, ensure, vulnerable, colleagues, measures, hour","* To help free up slots for the more vulnerable, such as elderly customers and those who are self-isolating, Tesco is encouraging customers who shop online or choose Click+Collect for their grocery home shopping, to prioritise shopping in-store where possible.","* To help free up slots for the more vulnerable, such as elderly customers and those who are self-isolating, Tesco is encouraging customers who shop online or choose Click+Collect for their grocery home shopping, to prioritise shopping in-store where possible.",19/03/2020,09/04/2025,no,News,CORONAVIRUS,no,Media
2183,Oban Times : Covid-19 community support groups spring up across Lochaber,https://www.obantimes.co.uk/2020/03/18/covid-19-community-support-groups-spring-up-across-lochaber/,108431,"community, coronavirus, Ballachulish, support, read, access, subscription, NHS","community, coronavirus, Ballachulish, support, read, access, subscription, NHS","‘We’re sharing our actions on how to organise a similar group with villages and towns around Ballachulish, but this can be rolled out in any city, town, village or street in Scotland.’ And Councillor MacLean added: ‘We have no doubt this will make a huge positive impact to those who are unwell or need to self-isolate and ultimately let the NHS function as best as possible through this difficult time.","‘We’re sharing our actions on how to organise a similar group with villages and towns around Ballachulish, but this can be rolled out in any city, town, village or street in Scotland.’ And Councillor MacLean added: ‘We have no doubt this will make a huge positive impact to those who are unwell or need to self-isolate and ultimately let the NHS function as best as possible through this difficult time.",19/03/2020,28/10/2020,no,News,CORONAVIRUS,yes,Media
2184,Oban Times : Covid-19 forces closure of all Highland schools,https://www.obantimes.co.uk/2020/03/18/covid-19-forces-closure-of-all-highland-schools/,108432,"Media, Council, Cloud, week, access, subscription, Highland, events","Media, Council, Cloud, week, access, subscription, Highland, events",No problem you can subscribe for just one week (or longer if you wish) The First Minster has just made an announcement today (March 18) closing schools in Scotland after Friday of this week due to the Covid-19 pandemic.,No problem you can subscribe for just one week (or longer if you wish) The First Minster has just made an announcement today (March 18) closing schools in Scotland after Friday of this week due to the Covid-19 pandemic.,19/03/2020,19/03/2020,no,News,CORONAVIRUS,yes,Media
2187,Oban Times : Distillery switches from gin to hand sanitiser,https://www.obantimes.co.uk/2020/03/18/distillery-switches-from-gin-to-hand-sanitiser/,108435,"distillery, read, access, subscription, hand, sanitiser, Whitetail, Jamie","distillery, read, access, subscription, hand, sanitiser, Whitetail, Jamie",No problem you can subscribe for just one week (or longer if you wish) Subscribe NowMull’s Whitetail Gin distillery has switched production to making hand sanitiser.,No problem you can subscribe for just one week (or longer if you wish) Subscribe NowMull’s Whitetail Gin distillery has switched production to making hand sanitiser.,19/03/2020,19/03/2020,no,News,CORONAVIRUS,no,Media
2193,Oban Times : Keep connected to beat coronavirus stress,https://www.obantimes.co.uk/2020/03/18/keep-connected-to-beat-coronavirus-stress/,108442,"access, Find, read, people, Facebook, subscription, social, connected","access, Find, read, people, Facebook, subscription, social, connected","Maybe download a podcast or ebook you can listen to while doing some housework, get creative with an arts and crafts project or take up something you find therapeutic as a pass time from painting, knitting, crocheting, to baking, cooking, writing, reading and gardening.","Maybe download a podcast or ebook you can listen to while doing some housework, get creative with an arts and crafts project or take up something you find therapeutic as a pass time from painting, knitting, crocheting, to baking, cooking, writing, reading and gardening.",19/03/2020,19/03/2020,no,News,CORONAVIRUS,no,Media
2196,Oban Times : LiveArgyll to close all facilities due to coronavirus,https://www.obantimes.co.uk/2020/03/18/liveargyll-to-close-all-facilities-due-to-coronavirus/,108445,"read, Argyll, access, subscription, services, Members, halls, receive","Argyll, read, access, subscription, services, Members, halls, receive",It added: ‘Members that have made an annual upfront payment will receive a corresponding extension over and above their initial 12 months.,It added: ‘Members that have made an annual upfront payment will receive a corresponding extension over and above their initial 12 months.,19/03/2020,15/08/2022,no,News,CORONAVIRUS,no,Media
2204,Oban Times : MSP to hold telephone surgeries,https://www.obantimes.co.uk/2020/03/18/msp-to-hold-telephone-surgeries/,108453,"read, Cameron, access, subscription, surgeries, subscribe, full, digital","read, Cameron, access, subscription, surgeries, subscribe, full, digital","‘However, I want to minimise the impact of no longer having surgeries, so I’m encouraging local people to contact my office so that I can organise meetings by phone.’ Mr Cameron’s office number in Holyrood is 0131 348 6989 and he can also be contacted by email at donald.cameron.msp@parliament.scot He said: ‘Please give my team a call, or drop me a line, so that we can arrange a time which best suits.’","‘However, I want to minimise the impact of no longer having surgeries, so I’m encouraging local people to contact my office so that I can organise meetings by phone.’ Mr Cameron’s office number in Holyrood is 0131 348 6989 and he can also be contacted by email at donald.cameron.msp@parliament.scot He said: ‘Please give my team a call, or drop me a line, so that we can arrange a time which best suits.’",19/03/2020,19/03/2020,no,News,CORONAVIRUS,no,Media
2208,Oban Times : Oban open for business,https://www.obantimes.co.uk/2020/03/18/oban-open-for-business/,108459,"Oban, town, read, access, subscription, Argyll, Tourism, subscribe","Oban, town, read, access, subscription, Argyll, Tourism, subscribe",Please keep in touch with us by emailing: info@bid4oban.co.uk Phone: 01631 569915 – this will be diverted to mobiles out of office hours.,Please keep in touch with us by emailing: info@bid4oban.co.uk Phone: 01631 569915 – this will be diverted to mobiles out of office hours.,19/03/2020,19/03/2020,no,News,CORONAVIRUS,no,Media
2210,Oban Times : Phoenix cinema shuts for a fortnight,https://www.obantimes.co.uk/2020/03/18/phoenix-cinema-shuts-for-a-fortnight/,108461,"read, access, subscription, Oban, Phoenix, cinema, subscribe, full","access, subscription, time, read, Phoenix, paywall, cinema, shuts",‘The staff and board of Oban Phoenix regret that we have to close our beloved cinema today.,"To access all other news will require a subscription, as it did pre-pandemic.",19/03/2020,17/05/2021,no,News,CORONAVIRUS,yes,Media
2217,Oban Times : Scottish Government commits £350m for communities affected by Covid-19,https://www.obantimes.co.uk/2020/03/18/scottish-government-commits-350m-for-communities-affected-by-covid-19/,108471,"people, million, fund, access, local, read, subscription, funding","people, million, fund, access, local, read, subscription, funding",- £50 million will go to meet an anticipated increase in applications for the existing Council Tax Reduction Scheme and Scottish social security benefits.,- £50 million will go to meet an anticipated increase in applications for the existing Council Tax Reduction Scheme and Scottish social security benefits.,19/03/2020,27/03/2020,no,News,CORONAVIRUS,no,Media
2242,BBC News : Charity founder Corinne Hutton offers building to NHS that saved her life,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-51951571,108611,"NHS, Hutton, Charity, founder, feet, Corinne, Finding, staff","NHS, Hutton, Charity, founder, feet, Corinne, Finding, staff","She has written to First Minister Nicola Sturgeon praising NHS ""heroes"" who are combating the effects of coronavirus.","She has written to First Minister Nicola Sturgeon praising NHS ""heroes"" who are combating the effects of coronavirus.",19/03/2020,19/03/2020,no,News,CORONAVIRUS,yes,Media
2279,BBC News : Coronavirus: Three more Scottish deaths confirmed,https://www.bbc.co.uk/news/uk-scotland-51962222,108649,"Scottish, Coronavirus, deaths, Scotland, Sturgeon, number, confirmed, testing","Coronavirus, Scottish, deaths, Published, Scotland, Sturgeon, number, confirmed",Education Secretary John Swinney will announce an update on the exams situation at 14:00.,"The first minister told MSPs that Scotland now has three laboratories - in Edinburgh, Glasgow and Dundee - for testing and it is hoped they will be able to carry out 3,000 tests a day.",19/03/2020,02/06/2023,no,News,CORONAVIRUS,yes,Media
