id,title,url,web_archive_id,first_keywords_auto,last_keywords_auto,first_summary_auto,last_summary_auto,first_date_parsed,last_date_parsed,alive,type1,type2,COVID (add yes/ no)
3683,Living Rent : Coronavirus Community Support,https://www.livingrent.org/corona,111982,"groups, support, times, important, thing, stick, organise, volunteer","Living, Rent, local, Volunteer, responding, coronavirus, stick, organisers","In these times, the most important thing is to stick with each other and support one another.","Our organisers also have links with neighbourhood mutual aid groups, that focus on care packages and supporting the vulnerable in their neighbourhoods, making sure our communities are resilient during this pandemic.",30/03/2020,18/03/2025,no,Charity,CORONAVIRUS,yes
3749,VisitScotland.org : Scottish Tourism Emergency Response Group,https://www.visitscotland.org/supporting-your-business/advice/coronavirus/sterg,112746,,,,,30/03/2020,05/12/2023,no,Tourism,CORONAVIRUS,no
3769,National Piping Centre :  COVID 19 : The NPC Statement - Updated 25.03.2020,https://www.thepipingcentre.co.uk/news-events/680-covid-19-the-npc-statement-23-03-2020,112968,"Shop, Piping, National, Centre, Bagpipe, Online, closed, COVID","Shop, Piping, National, Centre, Bagpipe, Online, closed, COVID","We have already moved to Skype teaching as much as we can, but from 5pm on Friday 20th March, both the National Piping Centre venues at McPhater Street and Otago Street will be closed to the public until further notice.","We have already moved to Skype teaching as much as we can, but from 5pm on Friday 20th March, both the National Piping Centre venues at McPhater Street and Otago Street will be closed to the public until further notice.",30/03/2020,15/08/2020,no,Music,CORONAVIRUS,yes
3782,Argyll & Bute Council : Coronavirus – updates for Communities on Covid-19,https://www.argyll-bute.gov.uk/coronavirus/help-for-communities,113399,"Scotland, Community, information, Fund, coronavirus, People, groups, Social","sector, people, groups, support, Test, Argyll, Links, Protect",Each organisation has to risk assess these activities and consider whether there is a need for any further safeguarding such as supervising new volunteers more closely.,If you have any comments or additional information for this webpage please contact communitydevelopment@argyll-bute.gov.uk,30/03/2020,21/03/2022,no,Local Authority,CORONAVIRUS,no
3788,"Renfrewshire Council : 

Health advice on Coronavirus",http://www.renfrewshire.gov.uk/coronavirus-public,113415,"Coronavirus, NHS, Health, advice, Government, home, Council, stay","Coronavirus, people, Test, Government, NHS, Shielding, Support, home","On this page: - Keeping informed - Latest government guidance - If you have symptoms of Coronavirus - Protecting 'at risk' groups - Looking after your health and wellbeing - If you are still in a workplace - Essential international travel Keeping informed For the latest information on Council services, please visit Changes to Council services.","This involves people providing information about who they have been in close contact with, supported by dedicated staff as required and technology where appropriate.",30/03/2020,10/09/2020,no,Local Authority,CORONAVIRUS,yes
4387,Quality Meat Scotland : coronavirus update,https://www.qmscotland.co.uk/qms-coronavirus-update,missing,"QMS, Coronavirus, Prime, Minister, industry, Scottish, assessment, members","QMS, Coronavirus, industry, Prime, Minister, Scottish, Government, March","- All routine, face-to-face assessments to Processors, Auction Marts, Hauliers, Pig and Cattle & Sheep farms will cease from 5.00pm on Wednesday 18th March 2020 for a minimum period of 1 month.","In doing so, we can continue to Develop, Support, Promote and Protect the red meat industry through these unprecedented times.",30/03/2020,27/05/2023,no,Executive NDPB,CORONAVIRUS,yes
4420,Charities Aid Foundation : Coronavirus Emergency Fund,https://www.cafonline.org/charities/grantmaking/caf-coronavirus-emergency-fund,missing,"Content, Development, Group, International, Internet, Preservation, Consortium, aspects","cafonline.org, website, refreshed, made, DISMISS, contact, Thereâ, explore","Idenitifcation of seed websites and initial web crawling begain in February 2020, and the collection will continue to add new content as needed during the course of the outbreak and its containment.",We've made some changes to our website.,30/03/2020,21/05/2025,no,Government,CORONAVIRUS,no
4472,Volunteer Scotland : Be a coronavirus volunteer in your community,https://search.volunteerscotland.net/coronavirus,missing,"informed, Sign-up, Scotland, increase, Trust, Ready, Remember, limited","Crawl, Common, Mar, Oct, Apr, Collection, COLLECTED, Web",While there are limited opportunities available right now we expect this to increase.,The Wayback Machine - https://web.archive.org/web/20250319035959/https://search.volunteerscotland.net/coronavirus/ About Us My Volunteer Account Sign in Sign up Find opportunities Find organisations Error 404: The page you requested could not be found,30/03/2020,19/03/2025,no,Voluntary,CORONAVIRUS,yes
4479,East Lothian Council: Coronavirus (COVID-19),https://www.eastlothian.gov.uk/homepage/10448/coronaviruscovid-19/,missing,"Read, Coronavirus, Accessing, public, East, services, outbreak, actions","Crawl, Mar, Common, Jun, Coronavirus, NHS, Scottish, Government",Read more about COVID-19: contacting NHS24Practices in East Lothian are following guidance shared by NHS Scotland and Public Health authorities to minimise risks associated with COVID-19/coronavirus.,Find out more and order your new permit online Menu Close Navigate to council services by,30/03/2020,15/06/2025,no,Local Authority,CORONAVIRUS,yes
4484,Falkirk District Council : Coronavirus,https://www.falkirk.gov.uk/covid19/,missing,"COLLECTED, Content, Development, Group, International, Internet, Preservation, Consortium","Coronavirus, guidance, Scotland, service, Council, Protection, Falkirk, Disruptions","Idenitifcation of seed websites and initial web crawling begain in February 2020, and the collection will continue to add new content as needed during the course of the outbreak and its containment.","Service related information: Table of contents Bins, rubbish & recyclingHousehold waste & recycling Household Waste Recycling Centres Births, deaths & marriagesFunerals and cremationsRegistering a deathRegistrar servicesBusiness & investmentSupport for businessCOVID-19 testing and vaccine passportsCOVID-19 TestingHousingConstruction and Housing Investment worksCouncil rentHousing repairsHousing servicesPrivate Sector Landlord RegistrationJobs, careers & trainingLoss of job, reduced hours or financial difficultyLicensingAdvice for new applicants and current licence holdersPeople & communitiesCommunity Action FundFood safetyReferral for Connectivity and Data top upSelf-Isolation Support GrantSupport for peopleUK Community Renewal FundPlanning & Building StandardsDevelopment Management & Building StandardsTemporary display of Planning Site NoticesRoads and grounds maintenance servicesRoads and grounds maintenance servicesRoads, parking & transportBlue Badge SchemeFree bus travel for disabled peopleFree bus travel for people aged 60 and overMOT testingParking enforcementTaxicardTransport timetable informationSchools & childcareELC & School updateSocial care & healthAdaptations and aids (for disabilities & sensory impairment)Care HomesDay ServicesPPE for carers and PA'sPPE for social care staffSensory ServicesSocial Work Adult ServicesOtherInformation for Falkirk Council employeesUseful links Latest news New COVID-19 test centre to open in Polmont for people without symptoms Tuesday, 2nd March 2021 Face Coverings in Schools Tuesday, 3rd November 2020 Business supports schemes for COVID-19 ending this week Tuesday, 7th July 2020 Childcare hubs to relocate to secondary schools following health advice Saturday, 13th June 2020 Economic partnership plan sets out Falkirk’s recovery ambition Thursday, 11th June 2020 See alsoNHS: Public health advice for Coronavirus (COVID-19) Protect Scotland: NHS Scotland’s Test and Protect App Scottish Government: Coronavirus in Scotland Health Protection Scotland: Advice and guidance GOV.UK: Guidance for households with possible coronavirus infection GOV.UK: Guidance on social distancing and for vulnerable people Map of Coronavirus cases in Scotland",30/03/2020,28/01/2023,no,Local Authority,CORONAVIRUS,yes
4522,Oil and Gas UK: Covid-19,https://oilandgasuk.co.uk/covid-19/,missing,"Aberdeen, OGUK, support, coronavirus, Government, businesses, industry, GOV","OGUK, guideline, Government, offshore, support, Guidance, businesses, information",Send these to the Incident Management Team email; incidentmanagement@oilandgasuk.co.uk How do I find out about support available for my business?,AIS Training- COVID-19: Awarding Body Certificate Expiry Updates A Humanitarian Assistance Centre (HAC) has been set up by the Local Resilience Partnership (LRP).,30/03/2020,09/09/2020,no,Business,Coronavirus,yes
